Isolates,Level 1,Level 2
11679_8#69,4,26
11679_8#7,27,134
11679_8#70,18,84
11679_8#71,2,14
11679_8#72,23,108
11679_8#73,15,72
11679_8#74,18,87
11679_8#75,17,80
11679_8#76,4,23
11679_8#77,7,40
11679_8#78,28,141
11679_8#79,4,24
11679_8#8,23,108
11679_8#80,17,79
11679_8#81,29,156
11679_8#82,27,129
11679_8#83,28,139
11679_8#84,18,87
11679_8#85,3,19
11679_8#86,18,86
11679_8#87,18,87
11679_8#88,25,119
11679_8#89,1,5
11679_8#9,27,132
11679_8#90,23,108
11679_8#91,19,90
11679_8#92,12,55
11679_8#93,19,90
11679_8#94,1,3
11679_8#95,6,36
11679_8#96,28,142
11791_3#1,25,118
11791_3#10,24,111
11791_3#11,26,124
11791_3#12,28,142
11791_3#13,2,13
11791_3#14,17,79
11791_3#15,2,17
11791_3#16,4,21
11791_3#17,29,152
11791_3#18,19,90
11791_3#19,4,26
11791_3#2,4,26
11791_3#20,25,119
11791_3#21,28,141
11791_3#22,16,74
11791_3#23,16,74
11791_3#24,28,141
11791_3#25,29,156
11791_3#26,8,43
11791_3#27,7,40
11791_3#28,17,78
11791_3#29,29,155
11791_3#3,13,56
11791_3#30,25,115
11791_3#31,23,108
11791_3#32,3,19
11791_3#33,7,40
11791_3#34,28,141
11791_3#35,1,8
11791_3#36,28,142
11791_3#37,22,101
11791_3#38,27,133
11791_3#39,16,75
11791_3#4,23,108
11791_3#40,28,142
11791_3#41,16,75
11791_3#42,28,142
11791_3#43,3,19
11791_3#44,4,26
11791_3#45,2,17
11791_3#46,20,95
11791_3#47,23,108
11791_3#48,28,142
11791_3#49,8,44
11791_3#5,25,116
11791_3#50,2,17
11791_3#51,2,13
11791_3#52,15,72
11791_3#53,14,61
11791_3#54,4,26
11791_3#55,2,17
11791_3#56,7,40
11791_3#57,25,119
11791_3#58,18,86
11791_3#59,23,108
11791_3#6,17,77
11791_3#60,22,100
11791_3#61,2,13
11791_3#62,8,44
11791_3#63,9,45
11791_3#64,12,54
11791_3#65,4,26
11791_3#66,4,26
11791_3#67,2,17
11791_3#68,17,79
11791_3#69,3,19
11791_3#7,28,143
11791_3#70,11,50
11791_3#71,29,153
11791_3#72,17,79
11791_3#73,27,132
11791_3#74,27,127
11791_3#75,28,141
11791_3#76,19,91
11791_3#77,28,143
11791_3#78,25,119
11791_3#79,29,156
11791_3#8,27,132
11791_3#80,4,26
11791_3#81,3,19
11791_3#82,1,8
11791_3#83,9,46
11791_3#84,22,106
11791_3#85,2,17
11791_3#86,27,132
11791_3#87,17,77
11791_3#88,2,15
11791_3#89,28,145
11791_3#9,2,13
11791_3#90,17,80
11791_3#91,7,40
11791_3#92,18,87
11791_3#93,1,8
11791_3#94,4,25
11791_3#95,19,91
11791_3#96,25,119
11791_6#1,8,43
11791_6#10,28,143
11791_6#11,18,86
11791_6#12,29,152
11791_6#13,25,119
11791_6#14,11,51
11791_6#15,28,140
11791_6#16,10,48
11791_6#17,19,90
11791_6#18,5,31
11791_6#19,6,36
11791_6#2,4,26
11791_6#20,27,136
11791_6#21,27,133
11791_6#22,28,142
11791_6#23,28,142
11791_6#24,3,19
11791_6#25,3,19
11791_6#26,27,134
11791_6#27,9,46
11791_6#28,25,119
11791_6#29,6,36
11791_6#3,4,24
11791_6#30,3,19
11791_6#32,3,20
11791_6#33,9,45
11791_6#34,22,106
11791_6#35,6,36
11791_6#36,27,135
11791_6#37,3,19
11791_6#38,6,38
11791_6#39,28,138
11791_6#4,27,134
11791_6#5,28,139
11791_6#6,1,3
11791_6#7,3,19
11791_6#9,3,19
11791_7#1,28,143
11791_7#10,24,111
11791_7#11,27,127
11791_7#12,28,142
11791_7#13,28,145
11791_7#14,28,142
11791_7#15,27,133
11791_7#16,2,17
11791_7#17,1,7
11791_7#18,27,133
11791_7#19,28,138
11791_7#2,3,19
11791_7#20,27,136
11791_7#21,18,86
11791_7#22,28,143
11791_7#23,27,133
11791_7#24,27,136
11791_7#25,28,140
11791_7#26,6,36
11791_7#27,29,156
11791_7#28,28,143
11791_7#29,5,31
11791_7#3,5,31
11791_7#30,2,13
11791_7#32,23,108
11791_7#33,27,132
11791_7#34,28,142
11791_7#35,27,134
11791_7#36,4,24
11791_7#37,2,17
11791_7#38,27,133
11791_7#39,1,7
11791_7#4,28,143
11791_7#40,28,140
11791_7#41,28,141
11791_7#42,2,17
11791_7#44,28,142
11791_7#45,18,86
11791_7#46,22,106
11791_7#47,9,46
11791_7#48,28,138
11791_7#49,3,19
11791_7#5,3,18
11791_7#50,3,20
11791_7#51,21,96
11791_7#52,9,46
11791_7#53,4,26
11791_7#54,19,90
11791_7#55,3,19
11791_7#56,28,141
11791_7#57,16,74
11791_7#58,29,155
11791_7#59,3,19
11791_7#6,12,55
11791_7#60,3,19
11791_7#61,28,142
11791_7#62,28,138
11791_7#63,28,142
11791_7#64,28,142
11791_7#65,28,141
11791_7#66,1,7
11791_7#67,25,114
11791_7#68,29,151
11791_7#69,14,67
11791_7#7,3,19
11791_7#70,26,125
11791_7#9,12,54
11893_8#71,17,78
12045_3#57,27,131
12045_3#58,4,26
12045_3#59,9,46
12045_3#60,28,142
12045_3#61,1,7
12045_3#62,21,97
12045_3#63,28,142
12045_3#64,25,119
12045_3#65,23,108
12045_3#66,27,134
12045_3#67,28,142
